ID,MATRICULA,COD_CURSO,CURSO,PERIODO,CODIGO,DISCIPLINA,CREDITOS,DEPARTAMENTO,MEDIA,SITUACAO,PERIODO_INGRESSO,PERIODO_RELATIVO,COD_EVASAO
145,609709948,14123100,ENGENHARIA ELETRICA,2002.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,NA,Trancado,2002.1,1,0
146,134782403,14123100,ENGENHARIA ELETRICA,2004.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.2,Aprovado,2002.1,5,0
147,134782403,14123100,ENGENHARIA ELETRICA,2004.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,3.2,Reprovado,2002.1,5,0
148,134782403,14123100,ENGENHARIA ELETRICA,2002.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,7.5,Aprovado,2002.1,1,0
149,134782403,14123100,ENGENHARIA ELETRICA,2002.1,1108080,FISICA I,4,UNID. ACAD. DE FISICA,5.6,Aprovado,2002.1,1,0
150,134782403,14123100,ENGENHARIA ELETRICA,2004.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.1,Aprovado,2002.1,5,0
151,134782403,14123100,ENGENHARIA ELETRICA,2002.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,5.1,Aprovado,2002.1,1,0
152,134782403,14123100,ENGENHARIA ELETRICA,2004.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,NA,Trancado,2002.1,5,0
153,134782403,14123100,ENGENHARIA ELETRICA,2002.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,4,Reprovado,2002.1,1,0
154,134782403,14123100,ENGENHARIA ELETRICA,2002.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,7.3,Aprovado,2002.1,1,0
155,134782403,14123100,ENGENHARIA ELETRICA,2004.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.3,Aprovado,2002.1,5,0
156,134782403,14123100,ENGENHARIA ELETRICA,2002.1,1105306,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA MECANICA,NA,Trancado,2002.1,1,0
157,134782403,14123100,ENGENHARIA ELETRICA,2004.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.3,Aprovado,2002.1,5,0
158,134782403,14123100,ENGENHARIA ELETRICA,2004.1,1108086,MECANICA II,4,UNID. ACAD. DE FISICA,7.7,Aprovado,2002.1,5,0
159,134782403,14123100,ENGENHARIA ELETRICA,2002.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.6,Aprovado,2002.1,1,0
160,134782403,14123100,ENGENHARIA ELETRICA,2004.1,1109011,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,7.7,Aprovado,2002.1,5,0
161,897318631,14123100,ENGENHARIA ELETRICA,2004.1,1109105,CALCULO DIFERENCIAL E INTEGRAL III,5,UNID. ACAD. DE MATEMATICA,5,Aprovado,2002.1,5,0
162,897318631,14123100,ENGENHARIA ELETRICA,2002.1,1108080,FISICA I,4,UNID. ACAD. DE FISICA,6.2,Aprovado,2002.1,1,0
163,897318631,14123100,ENGENHARIA ELETRICA,2002.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,9.4,Aprovado,2002.1,1,0
164,897318631,14123100,ENGENHARIA ELETRICA,2004.1,1301014,ADMINISTRACAO,4,UNID. ACAD. DE ADMINISTRACAO E CONTABILIDADE,7.3,Aprovado,2002.1,5,0
165,897318631,14123100,ENGENHARIA ELETRICA,2002.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,6.9,Aprovado,2002.1,1,0
166,897318631,14123100,ENGENHARIA ELETRICA,2004.1,1303021,ECONOMIA,4,UNID. ACAD. DE ECONOMIA E FINANCAS,8.6,Aprovado,2002.1,5,0
167,897318631,14123100,ENGENHARIA ELETRICA,2002.1,1105306,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA MECANICA,0,Reprovado por Falta,2002.1,1,0
168,897318631,14123100,ENGENHARIA ELETRICA,2002.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,5.9,Aprovado,2002.1,1,0
169,897318631,14123100,ENGENHARIA ELETRICA,2004.1,1108083,ELETRICIDADE E MAGNETISMO,4,UNID. ACAD. DE FISICA,3.9,Reprovado,2002.1,5,0
170,897318631,14123100,ENGENHARIA ELETRICA,2004.1,1404163,CIRCUITOS LOGICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,3.6,Reprovado,2002.1,5,0
171,897318631,14123100,ENGENHARIA ELETRICA,2002.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,5.3,Aprovado,2002.1,1,0
172,897318631,14123100,ENGENHARIA ELETRICA,2002.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,9,Aprovado,2002.1,1,0
173,897318631,14123100,ENGENHARIA ELETRICA,2004.1,1404164,LAB. CIRCUITOS LOGICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2002.1,5,0
174,709999755,14123100,ENGENHARIA ELETRICA,2002.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.3,Aprovado,2002.1,1,0
175,709999755,14123100,ENGENHARIA ELETRICA,2002.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.3,Aprovado,2002.1,1,0
176,709999755,14123100,ENGENHARIA ELETRICA,2004.1,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,1.8,Reprovado,2002.1,5,0
177,709999755,14123100,ENGENHARIA ELETRICA,2004.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.7,Aprovado,2002.1,5,0
178,709999755,14123100,ENGENHARIA ELETRICA,2002.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,7.7,Aprovado,2002.1,1,0
179,709999755,14123100,ENGENHARIA ELETRICA,2004.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5,Aprovado,2002.1,5,0
180,709999755,14123100,ENGENHARIA ELETRICA,2004.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,9,Aprovado,2002.1,5,0
181,709999755,14123100,ENGENHARIA ELETRICA,2002.1,1108080,FISICA I,4,UNID. ACAD. DE FISICA,7.1,Aprovado,2002.1,1,0
182,709999755,14123100,ENGENHARIA ELETRICA,2002.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,7,Aprovado,2002.1,1,0
183,709999755,14123100,ENGENHARIA ELETRICA,2002.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,7.5,Aprovado,2002.1,1,0
184,709999755,14123100,ENGENHARIA ELETRICA,2004.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,NA,Trancado,2002.1,5,0
185,709999755,14123100,ENGENHARIA ELETRICA,2002.1,1105306,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA MECANICA,6.5,Aprovado,2002.1,1,0
186,709999755,14123100,ENGENHARIA ELETRICA,2004.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,10,Aprovado,2002.1,5,0
187,709999755,14123100,ENGENHARIA ELETRICA,2004.1,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,8.7,Aprovado,2002.1,5,0
188,709999755,14123100,ENGENHARIA ELETRICA,2004.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.5,Aprovado,2002.1,5,0
189,472535982,14123100,ENGENHARIA ELETRICA,2004.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.6,Aprovado,2002.1,5,0
190,472535982,14123100,ENGENHARIA ELETRICA,2004.1,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,6.8,Aprovado,2002.1,5,0
191,472535982,14123100,ENGENHARIA ELETRICA,2004.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.2,Aprovado,2002.1,5,0
192,472535982,14123100,ENGENHARIA ELETRICA,2002.1,1105306,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA MECANICA,7.7,Aprovado,2002.1,1,0
193,472535982,14123100,ENGENHARIA ELETRICA,2004.1,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,8.5,Aprovado,2002.1,5,0
194,472535982,14123100,ENGENHARIA ELETRICA,2004.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,9.6,Aprovado,2002.1,5,0
195,472535982,14123100,ENGENHARIA ELETRICA,2004.1,1109011,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,3.4,Reprovado,2002.1,5,0
196,472535982,14123100,ENGENHARIA ELETRICA,2002.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,8,Aprovado,2002.1,1,0
197,472535982,14123100,ENGENHARIA ELETRICA,2002.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.5,Aprovado,2002.1,1,0
198,472535982,14123100,ENGENHARIA ELETRICA,2004.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.5,Aprovado,2002.1,5,0
199,472535982,14123100,ENGENHARIA ELETRICA,2002.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,7.3,Aprovado,2002.1,1,0
200,472535982,14123100,ENGENHARIA ELETRICA,2002.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7,Aprovado,2002.1,1,0
201,472535982,14123100,ENGENHARIA ELETRICA,2004.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,3.9,Reprovado,2002.1,5,0
202,472535982,14123100,ENGENHARIA ELETRICA,2002.1,1108080,FISICA I,4,UNID. ACAD. DE FISICA,7,Aprovado,2002.1,1,0
203,472535982,14123100,ENGENHARIA ELETRICA,2002.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,7,Aprovado,2002.1,1,0
204,760144665,14123100,ENGENHARIA ELETRICA,2002.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,8.1,Aprovado,2002.1,1,0
205,760144665,14123100,ENGENHARIA ELETRICA,2004.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,9.3,Aprovado,2002.1,5,0
206,760144665,14123100,ENGENHARIA ELETRICA,2002.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,7.5,Aprovado,2002.1,1,0
207,760144665,14123100,ENGENHARIA ELETRICA,2004.1,1109011,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,3.3,Reprovado,2002.1,5,0
208,760144665,14123100,ENGENHARIA ELETRICA,2002.1,1105306,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA MECANICA,7.3,Aprovado,2002.1,1,0
209,760144665,14123100,ENGENHARIA ELETRICA,2004.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,10,Aprovado,2002.1,5,0
210,760144665,14123100,ENGENHARIA ELETRICA,2002.1,1108080,FISICA I,4,UNID. ACAD. DE FISICA,7.5,Aprovado,2002.1,1,0
211,760144665,14123100,ENGENHARIA ELETRICA,2002.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.5,Aprovado,2002.1,1,0
212,760144665,14123100,ENGENHARIA ELETRICA,2004.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.3,Aprovado,2002.1,5,0
213,760144665,14123100,ENGENHARIA ELETRICA,2004.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.5,Aprovado,2002.1,5,0
214,760144665,14123100,ENGENHARIA ELETRICA,2002.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.1,Aprovado,2002.1,1,0
215,760144665,14123100,ENGENHARIA ELETRICA,2004.1,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,7,Aprovado,2002.1,5,0
216,760144665,14123100,ENGENHARIA ELETRICA,2004.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.4,Aprovado,2002.1,5,0
217,760144665,14123100,ENGENHARIA ELETRICA,2004.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,5.7,Aprovado,2002.1,5,0
218,760144665,14123100,ENGENHARIA ELETRICA,2002.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,6,Aprovado,2002.1,1,0
219,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1404135,SISTEMAS ELETRICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,5,0
220,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1404151,LAB. MATERIAIS ELETRICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,5,0
221,47753348,14123100,ENGENHARIA ELETRICA,2002.1,1404161,PRINCIPIOS DE COMUNICACOES,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2002.1,1,0
222,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1404158,LAB. CONTROLE ANALOGICO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,5,0
223,47753348,14123100,ENGENHARIA ELETRICA,2002.1,1301018,ENGENHARIA ECONOMICA,4,UNID. ACAD. DE ADMINISTRACAO E CONTABILIDADE,8,Aprovado,2002.1,1,0
224,47753348,14123100,ENGENHARIA ELETRICA,2002.1,1404144,DISPOSITIVOS ELETRONICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2002.1,1,0
225,47753348,14123100,ENGENHARIA ELETRICA,2002.1,1404152,CONVERSAO ELETROMECANICA,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2002.1,1,0
226,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1404148,LAB. ELETRONICA,1,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,5,0
227,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1404136,LAB. SISTEMAS ELETRICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,5,0
228,47753348,14123100,ENGENHARIA ELETRICA,2002.1,1404153,LAB. CONVERSAO ELETROMECANICA,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2002.1,1,0
229,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1404145,ELETRONICA,4,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,5,0
230,47753348,14123100,ENGENHARIA ELETRICA,2002.1,1301014,ADMINISTRACAO,4,UNID. ACAD. DE ADMINISTRACAO E CONTABILIDADE,10,Aprovado,2002.1,1,0
231,47753348,14123100,ENGENHARIA ELETRICA,2002.1,1404162,LAB. PRINCIPIOS DE COMUNICACOES,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.7,Aprovado,2002.1,1,0
232,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1411161,TECNICAS DE PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,NA,Trancado,2002.1,5,0
233,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1404164,LAB. CIRCUITOS LOGICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,5,0
234,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1404156,CONTROLE ANALOGICO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,5,0
235,47753348,14123100,ENGENHARIA ELETRICA,2004.1,1404150,MATERIAIS ELETRICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,5,0
236,47753348,14123100,ENGENHARIA ELETRICA,2002.1,1404163,CIRCUITOS LOGICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.2,Aprovado,2002.1,1,0
237,47753348,14123100,ENGENHARIA ELETRICA,2002.1,1404164,LAB. CIRCUITOS LOGICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2002.1,1,0
238,335362032,14123100,ENGENHARIA ELETRICA,2002.1,1105306,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA MECANICA,NA,Trancado,2002.1,1,1
239,335362032,14123100,ENGENHARIA ELETRICA,2002.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,NA,Trancado,2002.1,1,1
240,335362032,14123100,ENGENHARIA ELETRICA,2002.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,NA,Trancado,2002.1,1,1
241,335362032,14123100,ENGENHARIA ELETRICA,2002.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,NA,Trancado,2002.1,1,1
242,335362032,14123100,ENGENHARIA ELETRICA,2002.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,1,1
243,335362032,14123100,ENGENHARIA ELETRICA,2002.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,NA,Trancado,2002.1,1,1
244,335362032,14123100,ENGENHARIA ELETRICA,2002.1,1108080,FISICA I,4,UNID. ACAD. DE FISICA,NA,Trancado,2002.1,1,1
245,385506942,14123100,ENGENHARIA ELETRICA,2004.1,1109101,ALGEBRA LINEAR,4,UNID. ACAD. DE MATEMATICA,0,Reprovado por Falta,2002.1,5,0
246,385506942,14123100,ENGENHARIA ELETRICA,2002.1,1105306,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA MECANICA,0,Reprovado por Falta,2002.1,1,0
247,385506942,14123100,ENGENHARIA ELETRICA,2002.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,0.3,Reprovado,2002.1,1,0
248,385506942,14123100,ENGENHARIA ELETRICA,2002.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,7.3,Aprovado,2002.1,1,0
249,385506942,14123100,ENGENHARIA ELETRICA,2004.1,1109050,CALCULO DIFERENCIAL E INTEGRAL I,6,UNID. ACAD. DE MATEMATICA,7,Aprovado,2002.1,5,0
250,385506942,14123100,ENGENHARIA ELETRICA,2002.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,3.1,Reprovado,2002.1,1,0
251,385506942,14123100,ENGENHARIA ELETRICA,2004.1,1305212,SOCIOLOGIA INDUSTRIAL,3,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,3.3,Reprovado,2002.1,5,0
252,385506942,14123100,ENGENHARIA ELETRICA,2004.1,1404164,LAB. CIRCUITOS LOGICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2002.1,5,0
253,385506942,14123100,ENGENHARIA ELETRICA,2002.1,1108080,FISICA I,4,UNID. ACAD. DE FISICA,2.6,Reprovado,2002.1,1,0
254,385506942,14123100,ENGENHARIA ELETRICA,2002.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,0.4,Reprovado,2002.1,1,0
255,385506942,14123100,ENGENHARIA ELETRICA,2004.1,1301014,ADMINISTRACAO,4,UNID. ACAD. DE ADMINISTRACAO E CONTABILIDADE,0,Reprovado por Falta,2002.1,5,0
256,385506942,14123100,ENGENHARIA ELETRICA,2004.1,1404163,CIRCUITOS LOGICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2002.1,5,0
257,385506942,14123100,ENGENHARIA ELETRICA,2002.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,5.2,Aprovado,2002.1,1,0
258,148043170,14123100,ENGENHARIA ELETRICA,2004.1,1108085,MECANICA I,4,UNID. ACAD. DE FISICA,9.1,Aprovado,2002.1,5,0
259,148043170,14123100,ENGENHARIA ELETRICA,2004.1,1404164,LAB. CIRCUITOS LOGICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.8,Aprovado,2002.1,5,0
260,148043170,14123100,ENGENHARIA ELETRICA,2004.1,1109105,CALCULO DIFERENCIAL E INTEGRAL III,5,UNID. ACAD. DE MATEMATICA,8.3,Aprovado,2002.1,5,0
261,148043170,14123100,ENGENHARIA ELETRICA,2004.1,1109106,EQUACOES DIFERENCIAIS,4,UNID. ACAD. DE MATEMATICA,7.3,Aprovado,2002.1,5,0
262,148043170,14123100,ENGENHARIA ELETRICA,2004.1,1108083,ELETRICIDADE E MAGNETISMO,4,UNID. ACAD. DE FISICA,7,Aprovado,2002.1,5,0
263,148043170,14123100,ENGENHARIA ELETRICA,2004.1,1108084,LAB. DE OPTICA ELETRICIDADE E MAGNETISMO,4,UNID. ACAD. DE FISICA,6.1,Aprovado,2002.1,5,0
264,910579398,14123100,ENGENHARIA ELETRICA,2002.1,1305212,SOCIOLOGIA INDUSTRIAL,3,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,7,Aprovado,2002.1,1,0
265,910579398,14123100,ENGENHARIA ELETRICA,2004.1,1404165,ARQUITETURA DE SISTEMAS DIGITAIS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2002.1,5,0
266,910579398,14123100,ENGENHARIA ELETRICA,2002.1,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,5.3,Aprovado,2002.1,1,0
267,910579398,14123100,ENGENHARIA ELETRICA,2002.1,1107212,QUIMICA,5,UNID. ACAD. DE ENGENHARIA QUIMICA,2.6,Reprovado,2002.1,1,0
268,910579398,14123100,ENGENHARIA ELETRICA,2002.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2002.1,1,0
269,910579398,14123100,ENGENHARIA ELETRICA,2002.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,6.6,Aprovado,2002.1,1,0
270,910579398,14123100,ENGENHARIA ELETRICA,2002.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.2,Aprovado,2002.1,1,0
271,910579398,14123100,ENGENHARIA ELETRICA,2004.1,1404166,LAB ARQUIT. DE SISTEMAS DIGITAIS,2,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2002.1,5,0
272,673115625,14123100,ENGENHARIA ELETRICA,2002.1,1108080,FISICA I,4,UNID. ACAD. DE FISICA,7,Aprovado,2002.1,1,0
273,673115625,14123100,ENGENHARIA ELETRICA,2002.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,7.3,Aprovado,2002.1,1,0
274,673115625,14123100,ENGENHARIA ELETRICA,2002.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.8,Aprovado,2002.1,1,0
275,673115625,14123100,ENGENHARIA ELETRICA,2002.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.2,Aprovado,2002.1,1,0
276,673115625,14123100,ENGENHARIA ELETRICA,2002.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,7.5,Aprovado,2002.1,1,0
277,673115625,14123100,ENGENHARIA ELETRICA,2002.1,1105306,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA MECANICA,7.2,Aprovado,2002.1,1,0
278,673115625,14123100,ENGENHARIA ELETRICA,2002.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,6.2,Aprovado,2002.1,1,0
279,478332370,14123100,ENGENHARIA ELETRICA,2004.1,1109101,ALGEBRA LINEAR,4,UNID. ACAD. DE MATEMATICA,0,Reprovado por Falta,2002.1,5,0
280,478332370,14123100,ENGENHARIA ELETRICA,2002.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2002.1,1,0
281,478332370,14123100,ENGENHARIA ELETRICA,2004.1,1107212,QUIMICA,5,UNID. ACAD. DE ENGENHARIA QUIMICA,1.2,Reprovado,2002.1,5,0
282,478332370,14123100,ENGENHARIA ELETRICA,2004.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,5.7,Aprovado,2002.1,5,0
283,478332370,14123100,ENGENHARIA ELETRICA,2002.1,1105306,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA MECANICA,6.1,Aprovado,2002.1,1,0
284,478332370,14123100,ENGENHARIA ELETRICA,2004.1,1108082,FISICA EXPERIMENTAL,4,UNID. ACAD. DE FISICA,4.2,Reprovado,2002.1,5,0
285,478332370,14123100,ENGENHARIA ELETRICA,2002.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,3.4,Reprovado,2002.1,1,0
286,478332370,14123100,ENGENHARIA ELETRICA,2004.1,1109105,CALCULO DIFERENCIAL E INTEGRAL III,5,UNID. ACAD. DE MATEMATICA,0,Reprovado por Falta,2002.1,5,0
287,478332370,14123100,ENGENHARIA ELETRICA,2002.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,5.1,Aprovado,2002.1,1,0
